294,美学散步,宗先生一生著述不多，而《美学散步》则几乎汇集了其一生最精要的美学篇章，也是先生生前唯一的一部美不著作。初版于1981年，此次重版，除新增若干照片、校正部分错字外，基本保持原貌。对于这样一位源生于传统文化、洋溢着艺术灵性和诗情、深得中国美学精魂的大师以及他散步时低低的脚步声，在日益强大的现代化的机器轰鸣声中，也许再也难以再现了。然而，如何在愈益紧张的异化世界里，保持住人间的诗意和生命的憧憬，不正是现代人所要关注的一个世界性问题吗？而《美学散步》正好能给我们以这方面的启迪。
295,"人的宗教（珍藏版）


    
       : 世界七大宗教的历史和智慧",犹太教、基督教以及各种原初宗教。作者透过个人的观察，以理性与感性、传统与现实的态度，以及深入浅出的语言，把世界宗教的智慧传达给大众。书中汇集了作者三十余年教学与研究的新成果，特别是在对两性观点与语言的运用、各宗教的内在层面分析，以及藏传佛教、苏菲教派与历史上的耶稣等方面做了详细述说。
296,艺术哲学,《艺术哲学》是“一部有关艺术、历史及人类文化的巨著”，“采用的不是一般教科书的形式，而是以渊博精深之见解指出艺术发展的主要潮流”。丹纳主张研究学问，应“从事实出发，不从主义出发；不是提出教训而是探求规律，证明规律”。他认为物质文明与精神文明的性质面貌都取决于种族、环境、时代三大因素。从这原则出发，阐扬了意大利、尼德兰和古的艺术流派。最后一编“艺术中的理想”，为丹纳的美学。全书不但条分缕析，明白晓畅，而且富有热情，充满形象，色彩富丽，绝无一般理论文章的枯索沉闷之弊。
297,哲学简史,《哲学简史》是一部通俗哲学著作，是在其鸿篇巨制《西方哲学史》的基础上勾勒新意，编撰而成的又一部全新的哲学史入门书。罗素在书中不仅阐述了西方哲学发展的前因后果，还涉及了历史、科学、经济、政治等方面的内容。现代人要了解我们的时代，就必须对西方文化加深理解，而本书一改之前哲学书的艰深晦涩，通俗易懂，可谓是了解西方文化的入门书。
298,实践理性批判,康德的《实践理性批判》出版于1788年。全书除序言和导言外，分为纯粹实践理性的“要不论”和“方法论”两部分，外加一个“结论”。“要素论”里面又分为纯粹实践理性的“分析论”和“辨证论”。这一套结构与《纯粹理性批判》的大体结构完全相同，但在划分的细节上却有很大的差辊，甚至完全相反。这是由于两个批判的任务、对象和要达到的目标不同所决定的。
299,"存在与虚无


    
       : 修订译本",1943年《存在与虚无》一书的出版则宣告了作为哲学家的萨特的诞生，他开始运用自己独立的思想观点和哲学词语述说对世界的理解：人即自为的存在，具有超越的特性，他永远处在变化中，而且是在时间的流逝中实现的。正是由于它具有时间性，“自为的存在”就不像“自在的存在”那样是一种“是其所是”的存在，而是一种总是显示为“不是其所是和是其所不是” 面貌的存在，人是什么只是指他过去是什么，将来并未存在，现在是一个联系着过去和将来的否定，实际上是一个虚无。因此，人注定是自由的，自由是人的宿命，人必须自由地为自己做出一系列选择，正是在自由选择的过程中，人赋予对象以意义，但人必须对自己的所有选择承担全部责任。
300,"社会契约论


    
       : 或政治权利的原理",《社会契约论》是一部政治哲学著作。它探讨的是政治权利的原理，它的主旨是为人民民主主权的建立奠定理论基础。它的问世，是时代的需要，是人类社会向前进步的产物；它正确回答了历史进程提出的问题：法国命运的航船驶向何方。
301,国富论,亚当·斯密并不是经济学说的最早开拓者，他最著名的思想中有许多也并非新颖独特，但是他首次提出了全面系统的经济学说，为该领域的发展打下了良好的基础。因此完全可以说《国富论》是现代政治经济学研究的起点。
302,"人性的，太人性的


    
       : 一本献给自由精灵的书",《人性的，太人性的》是尼采为纪念伏尔泰逝世100周年而写，同时也出自作者对早年崇拜的音乐家瓦格纳的失望情绪。全书用格言体写成，分两卷。第一卷共九章，从各方面探讨了世界与人生的基本问题。第二卷的两个部分《见解与箴言杂录》和《漫游者和他的影子》，继续作者在第一卷中开始的对西方形而上学传统及其影响下的西方文化的全面批判。作者一方面肯定人性中值得肯定的方面，希望挖掘人的潜力，使人类变得更优秀；另一方面又对人性的弱点和缺点，尤其对西方文化传统下形成的这种弱点和缺点，进行了尖刻的讽刺和挖苦。作者寄希望于“自由精灵”，也就是能超越传统思维方式、传统道德观念而自由思想的人。
303,追寻生命的意义,《追寻生命的意义》是一个人面对巨大的苦难时，用来拯救自己的内在世界，同时也是一个关于每个人存在的价值和能者多劳们生存的社会所应担负职责的思考。本书对于每一个想要了解我们这个时代的人来说，都是一部必不可少的读物。这是一部令人鼓舞的杰作……他是一个不可思议的人，任何人都可以从他无比痛苦的经历中，获得拯救自己的经验……高度推荐。
304,判断力批判,康德的“第三批判”即《判断力批判》出版于1790年。全书除了序言和一个完整系统的导言外，分为“审美判断力批判”和“目的论判断力批判”。前者又分为审美判断力的“分析论”和“辩证论”（其最后一小节题为“附录：鉴赏的方法论”），后者则分为目的论判断力的“分析论”和“辩证论”及一个计有13节的“附录：目的论判断力的方法论”，加上“对于目的论的总注释”。
305,"苏菲的哲学课


    
       : 哲学家父亲写给女儿的30堂哲学启蒙课",这是一本哲学家为中学生编写的入门书。
306,庆祝无意义,六月的一个早晨，阿兰走在巴黎一条街道上，看到很多穿着低腰裤、露脐装的女人。看着她们裸露的肚脐，阿兰既觉得迷人，又感到困惑，情色不再以女人的大腿或乳房而是以女人的肚脐作为诱惑的中心，这意味着什么呢？
307,爱情笔记,这是一部逼使理性与感性、细腻生动的恋爱过程全记录。
308,西方哲学史（下卷）,罗素的《西方哲学史》的特点在于，它是在哲学与社会生活的相互作用和密切联系中讲述西方哲学发展的历史，而不是单纯地讲西方哲学自身的发展，不是讲纯哲学概念或哲学问题的发展。罗素认为，哲学是社会政治生活的一部分，哲学家的学说不是个人孤立思考的结果。社会环境和已往各种哲学学说对一种哲学学说的产生都有很大的影响。一方面，哲学家们是时代的社会环境和政治制度的结果。另一方面，他们又是后来的社会政治制度形成的原因之。因而，他在本书中，总是试图把每一个哲学家看作是时代的产物。又考察他们对时代的影响。例如，为了使读者更容易理解斯多葛派和伊壁鸠鲁派的哲学，本书比较详细地介绍了希腊化时代的社会历史情况；为了使读者更好地理解经院哲学的产生和发展，本书介绍了从５—１５世纪基督教发展的知识。
309,"启蒙辩证法


    
       : 哲学断片",作为著名的德国哲学家、法兰克福学派的倡导者，霍克海默所提出的“批判理论”在德国思想界具有举足轻重的地位。本书即是他的代表作之一。正如作者自己所说，本书探讨的是这样一个主题，即文化进步走向其对立面的各种趋势。本书正是通过对20世纪30和40年代美国社会现象的描述，试图着揭示这一主题。
